Eye Detection,Time
CENTER,22:43:25
CENTER,22:43:25
CENTER,22:43:25
CENTER,22:43:25
CENTER,22:43:25
CENTER,22:43:25
Blinking,22:43:25
LEFT,22:43:25
LEFT,22:43:25
CENTER,22:43:25
LEFT,22:43:26
CENTER,22:43:26
LEFT,22:43:26
CENTER,22:43:26
CENTER,22:43:26
CENTER,22:43:26
CENTER,22:43:26
CENTER,22:43:26
LEFT,22:43:26
CENTER,22:43:26
LEFT,22:43:26
LEFT,22:43:26
LEFT,22:43:26
CENTER,22:43:26
CENTER,22:43:26
LEFT,22:43:26
CENTER,22:43:26
CENTER,22:43:26
CENTER,22:43:26
LEFT,22:43:26
CENTER,22:43:26
RIGHT,22:43:26
RIGHT,22:43:26
RIGHT,22:43:26
RIGHT,22:43:26
RIGHT,22:43:26
CENTER,22:43:27
RIGHT,22:43:27
CENTER,22:43:27
CENTER,22:43:27
RIGHT,22:43:27
CENTER,22:43:27
CENTER,22:43:27
RIGHT,22:43:27
RIGHT,22:43:27
RIGHT,22:43:27
RIGHT,22:43:27
CENTER,22:43:27
CENTER,22:43:27
RIGHT,22:43:27
RIGHT,22:43:27
RIGHT,22:43:27
RIGHT,22:43:27
CENTER,22:43:27
LEFT,22:43:27
LEFT,22:43:27
LEFT,22:43:27
LEFT,22:43:27
LEFT,22:43:27
CENTER,22:43:27
CENTER,22:43:27
LEFT,22:43:27
LEFT,22:43:28
LEFT,22:43:28
Blinking,22:43:28
Blinking,22:43:28
CENTER,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
CENTER,22:43:28
CENTER,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
CENTER,22:43:28
CENTER,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:28
RIGHT,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
CENTER,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
CENTER,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
CENTER,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
RIGHT,22:43:29
CENTER,22:43:29
CENTER,22:43:29
CENTER,22:43:29
CENTER,22:43:29
CENTER,22:43:29
CENTER,22:43:29
CENTER,22:43:29
CENTER,22:43:30
CENTER,22:43:30
CENTER,22:43:30
RIGHT,22:43:30
CENTER,22:43:30
RIGHT,22:43:30
CENTER,22:43:30
CENTER,22:43:30
RIGHT,22:43:30
CENTER,22:43:30
RIGHT,22:43:30
RIGHT,22:43:30
CENTER,22:43:30
