,Eye Detection,Time
276,LEFT,2025-02-18 11:07:28.091977
277,LEFT,2025-02-18 11:07:28.091977
278,LEFT,2025-02-18 11:07:28.091977
279,LEFT,2025-02-18 11:07:28.091977
280,LEFT,2025-02-18 11:07:28.091977
281,LEFT,2025-02-18 11:07:28.091977
282,LEFT,2025-02-18 11:07:28.091977
283,LEFT,2025-02-18 11:07:28.091977
284,LEFT,2025-02-18 11:07:28.091977
285,LEFT,2025-02-18 11:07:28.091977
286,LEFT,2025-02-18 11:07:28.091977
287,LEFT,2025-02-18 11:07:28.091977
288,LEFT,2025-02-18 11:07:28.091977
289,LEFT,2025-02-18 11:07:28.091977
290,LEFT,2025-02-18 11:07:28.091977
291,LEFT,2025-02-18 11:07:28.091977
292,LEFT,2025-02-18 11:07:28.091977
293,LEFT,2025-02-18 11:07:28.091977
294,LEFT,2025-02-18 11:07:28.091977
295,LEFT,2025-02-18 11:07:28.091977
296,CENTER,2025-02-18 11:07:28.091977
297,LEFT,2025-02-18 11:07:28.091977
298,LEFT,2025-02-18 11:07:28.091977
299,CENTER,2025-02-18 11:07:28.091977
300,CENTER,2025-02-18 11:07:28.091977
301,LEFT,2025-02-18 11:07:28.091977
302,CENTER,2025-02-18 11:07:28.091977
303,CENTER,2025-02-18 11:07:28.091977
304,CENTER,2025-02-18 11:07:28.091977
305,CENTER,2025-02-18 11:07:28.091977
306,LEFT,2025-02-18 11:07:28.091977
307,LEFT,2025-02-18 11:07:28.091977
308,LEFT,2025-02-18 11:07:28.091977
309,LEFT,2025-02-18 11:07:28.091977
310,LEFT,2025-02-18 11:07:28.091977
311,LEFT,2025-02-18 11:07:28.091977
312,LEFT,2025-02-18 11:07:28.091977
313,LEFT,2025-02-18 11:07:28.091977
314,LEFT,2025-02-18 11:07:28.091977
315,LEFT,2025-02-18 11:07:28.091977
316,LEFT,2025-02-18 11:07:28.091977
317,LEFT,2025-02-18 11:07:28.091977
318,LEFT,2025-02-18 11:07:28.091977
319,LEFT,2025-02-18 11:07:28.091977
320,LEFT,2025-02-18 11:07:28.091977
321,LEFT,2025-02-18 11:07:28.091977
322,LEFT,2025-02-18 11:07:28.091977
323,LEFT,2025-02-18 11:07:28.091977
324,CENTER,2025-02-18 11:07:28.091977
325,CENTER,2025-02-18 11:07:28.091977
326,CENTER,2025-02-18 11:07:28.091977
327,CENTER,2025-02-18 11:07:28.091977
328,CENTER,2025-02-18 11:07:28.091977
329,CENTER,2025-02-18 11:07:28.091977
330,CENTER,2025-02-18 11:07:28.091977
