,Eye Detection,Time
198,CENTER,2025-02-18 11:05:40.215792
199,CENTER,2025-02-18 11:05:40.215792
200,CENTER,2025-02-18 11:05:40.215792
201,CENTER,2025-02-18 11:05:40.215792
202,CENTER,2025-02-18 11:05:40.215792
203,CENTER,2025-02-18 11:05:40.215792
204,CENTER,2025-02-18 11:05:40.215792
205,CENTER,2025-02-18 11:05:40.215792
206,CENTER,2025-02-18 11:05:40.215792
207,CENTER,2025-02-18 11:05:40.215792
208,CENTER,2025-02-18 11:05:40.215792
209,CENTER,2025-02-18 11:05:40.215792
210,CENTER,2025-02-18 11:05:40.215792
211,CENTER,2025-02-18 11:05:40.215792
212,CENTER,2025-02-18 11:05:40.215792
213,CENTER,2025-02-18 11:05:40.215792
214,CENTER,2025-02-18 11:05:40.215792
215,CENTER,2025-02-18 11:05:40.215792
216,CENTER,2025-02-18 11:05:40.215792
217,CENTER,2025-02-18 11:05:40.215792
218,CENTER,2025-02-18 11:05:40.215792
219,CENTER,2025-02-18 11:05:40.215792
220,CENTER,2025-02-18 11:05:40.215792
221,CENTER,2025-02-18 11:05:40.215792
222,CENTER,2025-02-18 11:05:40.215792
223,CENTER,2025-02-18 11:05:40.215792
224,CENTER,2025-02-18 11:05:40.215792
225,CENTER,2025-02-18 11:05:40.215792
226,CENTER,2025-02-18 11:05:40.215792
227,CENTER,2025-02-18 11:05:40.215792
228,CENTER,2025-02-18 11:05:40.215792
229,CENTER,2025-02-18 11:05:40.215792
230,CENTER,2025-02-18 11:05:40.215792
231,CENTER,2025-02-18 11:05:40.215792
232,CENTER,2025-02-18 11:05:40.215792
233,CENTER,2025-02-18 11:05:40.215792
234,CENTER,2025-02-18 11:05:40.215792
235,CENTER,2025-02-18 11:05:40.215792
236,CENTER,2025-02-18 11:05:40.215792
237,CENTER,2025-02-18 11:05:40.215792
238,CENTER,2025-02-18 11:05:40.215792
239,CENTER,2025-02-18 11:05:40.215792
240,CENTER,2025-02-18 11:05:40.215792
241,CENTER,2025-02-18 11:05:40.215792
242,CENTER,2025-02-18 11:05:40.215792
243,CENTER,2025-02-18 11:05:40.215792
