Eye Detection,Time
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:40
Blinking,14:29:41
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
Blinking,14:29:42
CENTER,14:29:42
CENTER,14:29:42
CENTER,14:29:42
CENTER,14:29:42
CENTER,14:29:42
CENTER,14:29:42
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
CENTER,14:29:43
Blinking,14:29:43
RIGHT,14:29:44
RIGHT,14:29:44
RIGHT,14:29:44
RIGHT,14:29:44
RIGHT,14:29:44
CENTER,14:29:44
CENTER,14:29:44
CENTER,14:29:44
Blinking,14:29:44
Blinking,14:29:44
Blinking,14:29:44
CENTER,14:29:44
Blinking,14:29:44
CENTER,14:29:44
CENTER,14:29:44
Blinking,14:29:44
CENTER,14:29:44
CENTER,14:29:44
Blinking,14:29:44
CENTER,14:29:44
CENTER,14:29:44
Blinking,14:29:44
Blinking,14:29:44
CENTER,14:29:55
CENTER,14:29:55
CENTER,14:29:55
CENTER,14:29:55
RIGHT,14:29:55
RIGHT,14:29:56
RIGHT,14:29:56
CENTER,14:29:56
CENTER,14:29:56
CENTER,14:29:56
