Eye Detection,Time
Blinking,13:50:57
RIGHT,13:50:58
Blinking,13:50:58
RIGHT,13:50:58
RIGHT,13:50:58
RIGHT,13:50:58
RIGHT,13:50:58
RIGHT,13:50:58
RIGHT,13:50:58
RIGHT,13:50:58
Blinking,13:50:58
CENTER,13:50:58
Blinking,13:50:58
Blinking,13:50:58
Blinking,13:50:58
RIGHT,13:50:58
RIGHT,13:50:58
Blinking,13:50:59
Blinking,13:50:59
Blinking,13:50:59
Blinking,13:50:59
CENTER,13:50:59
CENTER,13:50:59
CENTER,13:50:59
RIGHT,13:50:59
RIGHT,13:50:59
RIGHT,13:50:59
RIGHT,13:50:59
RIGHT,13:50:59
RIGHT,13:50:59
RIGHT,13:50:59
RIGHT,13:50:59
RIGHT,13:51:00
RIGHT,13:51:00
RIGHT,13:51:00
RIGHT,13:51:00
RIGHT,13:51:00
RIGHT,13:51:00
RIGHT,13:51:00
RIGHT,13:51:00
RIGHT,13:51:00
Blinking,13:51:00
Blinking,13:51:00
Blinking,13:51:00
Blinking,13:51:00
Blinking,13:51:00
Blinking,13:51:00
CENTER,13:51:01
CENTER,13:51:01
CENTER,13:51:01
CENTER,13:51:01
CENTER,13:51:01
Blinking,13:51:01
CENTER,13:51:01
CENTER,13:51:01
Blinking,13:51:01
CENTER,13:51:01
Blinking,13:51:01
Blinking,13:51:01
Blinking,13:51:01
CENTER,13:51:01
CENTER,13:51:01
CENTER,13:51:02
CENTER,13:51:02
Blinking,13:51:02
CENTER,13:51:02
Blinking,13:51:02
CENTER,13:51:02
CENTER,13:51:02
CENTER,13:51:02
CENTER,13:51:02
CENTER,13:51:02
CENTER,13:51:02
CENTER,13:51:02
CENTER,13:51:02
Blinking,13:51:02
Blinking,13:51:02
Blinking,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:03
CENTER,13:51:04
CENTER,13:51:04
CENTER,13:51:04
CENTER,13:51:04
CENTER,13:51:04
Blinking,13:51:04
Blinking,13:51:04
Blinking,13:51:04
Blinking,13:51:04
CENTER,13:51:04
Blinking,13:51:04
RIGHT,13:51:04
RIGHT,13:51:04
RIGHT,13:51:04
CENTER,13:51:04
CENTER,13:51:05
Blinking,13:51:05
CENTER,13:51:05
Blinking,13:51:05
CENTER,13:51:05
Blinking,13:51:05
CENTER,13:51:05
CENTER,13:51:05
CENTER,13:51:05
CENTER,13:51:05
Blinking,13:51:05
CENTER,13:51:05
Blinking,13:51:05
Blinking,13:51:05
Blinking,13:51:06
CENTER,13:51:06
Blinking,13:51:06
CENTER,13:51:06
LEFT,13:51:06
CENTER,13:51:06
LEFT,13:51:06
Blinking,13:51:06
CENTER,13:51:06
Blinking,13:51:06
Blinking,13:51:06
Blinking,13:51:06
Blinking,13:51:06
CENTER,13:51:06
CENTER,13:51:06
CENTER,13:51:07
Blinking,13:51:07
CENTER,13:51:07
CENTER,13:51:07
CENTER,13:51:07
CENTER,13:51:07
CENTER,13:51:07
Blinking,13:51:07
CENTER,13:51:07
CENTER,13:51:07
CENTER,13:51:07
Blinking,13:51:07
Blinking,13:51:07
Blinking,13:51:07
Blinking,13:51:07
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
RIGHT,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:08
CENTER,13:51:09
CENTER,13:51:09
CENTER,13:51:09
CENTER,13:51:09
CENTER,13:51:09
CENTER,13:51:09
CENTER,13:51:09
CENTER,13:51:09
CENTER,13:51:09
Blinking,13:51:09
CENTER,13:51:09
RIGHT,13:51:09
Blinking,13:51:09
Blinking,13:51:09
Blinking,13:51:09
CENTER,13:51:10
RIGHT,13:51:10
CENTER,13:51:10
Blinking,13:51:10
Blinking,13:51:10
Blinking,13:51:10
CENTER,13:51:10
Blinking,13:51:10
Blinking,13:51:10
CENTER,13:51:10
CENTER,13:51:10
Blinking,13:51:10
Blinking,13:51:10
Blinking,13:51:10
Blinking,13:51:10
Blinking,13:51:11
CENTER,13:51:11
Blinking,13:51:11
Blinking,13:51:11
Blinking,13:51:11
Blinking,13:51:11
CENTER,13:51:11
CENTER,13:51:11
Blinking,13:51:11
CENTER,13:51:11
Blinking,13:51:11
Blinking,13:51:11
Blinking,13:51:11
Blinking,13:51:11
CENTER,13:51:11
CENTER,13:51:12
CENTER,13:51:12
CENTER,13:51:12
CENTER,13:51:12
CENTER,13:51:12
CENTER,13:51:12
CENTER,13:51:12
CENTER,13:51:12
Blinking,13:51:12
Blinking,13:51:12
Blinking,13:51:12
Blinking,13:51:12
Blinking,13:51:12
Blinking,13:51:12
CENTER,13:51:12
CENTER,13:51:13
CENTER,13:51:13
Blinking,13:51:13
Blinking,13:51:13
Blinking,13:51:13
CENTER,13:51:13
CENTER,13:51:13
CENTER,13:51:13
RIGHT,13:51:13
RIGHT,13:51:13
Blinking,13:51:13
Blinking,13:51:13
Blinking,13:51:13
Blinking,13:51:13
Blinking,13:51:13
Blinking,13:51:14
