timestamp,posture,Voice State,movement_status,Emotion Detection,temperature_C,pressure_hPa,humidity_%,light_lux,ambient_IR_K,skin_temperature_C,core_temperature_C,CCT_K,Heart Rate (bpm),rms,X,Y,Speed,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,bad_posture_streak,depth_change,Pitch (Hz),Jitter,Shimmer,WPM,Avg Sentence Length,Stutters
2025-08-13 13:53:15,poor,silent,still,neutral,23.6425,995.49,57.96,119.07,298.905,27.64,28.14,3374.185,101.5,0.0005245,2591.5,884.0,1314.91727275,0.8162610382000001,0.7806636989,0.190308842825,0.68519337475,0.41623388975000003,0.448016054925,-1.07803040725,0.09547032416000001,-0.0870510507375,633.5,0.01034011244675,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:20,poor,silent,still,neutral,23.622500000000002,995.4725000000001,57.7,119.07,298.895,27.63,28.13,3368.94,100.5,0.00058925,2583.0,883.0,250.0,0.810541927825,0.779549241075,0.187306962925,0.67180742325,0.391017720075,0.425302229825,-1.00600276895,0.10774181785,-0.107906725275,637.5,0.0148762077075,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:25,poor,silent,still,fear,23.6175,995.475,57.7575,119.07,298.9,27.615,28.115,3368.94,100.0,0.00056275,2580.5,883.0,93.75,0.806254670025,0.7784756571,0.18333822114999998,0.671087369325,0.37634176015,0.422085091475,-0.966101720925,0.10738828777500001,-0.11845468545,641.5,0.01096223592575,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:30,poor,silent,still,fear,23.62,995.45,57.7975,119.07,298.9,27.65,28.15,3368.94,99.5,0.00054675,2579.75,884.5,118.75,0.804897889525,0.77663503585,0.178449597175,0.6713314205500001,0.3715030998,0.4183711782,-0.954589784125,0.10530361534999999,-0.12017064352500001,645.5,0.0064899802204999996,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:35,poor,silent,still,angry,23.61,995.4225,57.917500000000004,119.07,298.895,27.63,28.13,3368.94,99.0,0.0005865,2579.0,888.0,291.666666675,0.8034431934499999,0.771485939625,0.174240004275,0.672570347775,0.370590850725,0.4158677757,-0.976205289375,0.0989155918425,-0.118250748125,649.5,0.004555091262,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:40,poor,silent,still,fear,23.5975,995.4375,57.697500000000005,119.07,298.895,27.67,28.17,3370.5425,99.0,0.001128,2579.5,893.75,364.7542486,0.80193679035,0.7683722078999999,0.1740050316,0.6712115705,0.3699424267,0.4154047221,-0.9938802719,0.09716063738,-0.118028484275,653.5,0.005525380373249999,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:45,poor,silent,still,fear,23.61,995.45,58.0375,119.07,298.895,27.65,28.15,3373.6425,99.25,0.00103675,2580.5,899.5,389.7542486,0.8016737550499999,0.768691599375,0.1732738912,0.671476259825,0.3700331673,0.414422973975,-1.00857675075,0.0972153395425,-0.1174406558,657.5,0.00391568243525,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:50,poor,silent,still,fear,23.61,995.4275,57.7675,119.07,298.88,27.665,28.165,3363.7749999999996,101.0,0.0008755,2581.0,903.5,187.5,0.8013837188499999,0.770546048875,0.16937654092499999,0.67423558235,0.371049955475,0.41288449615,-1.01390895225,0.0963104665275,-0.114330174375,661.5,0.00187243521225,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:55,poor,silent,still,fear,23.6175,995.42,57.54,119.07,298.865,27.645,28.145,3368.94,101.5,0.00054175,2581.0,906.0,112.5,0.8014729321,0.771887823925,0.163708742725,0.686455294475,0.37381786107500004,0.40983814,-0.9653933198,0.0854325294475,-0.10877297632499999,665.5,0.009881171584925,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:00,poor,silent,still,neutral,23.615000000000002,995.42,57.585,119.07,298.87,27.700000000000003,28.200000000000003,3368.94,101.5,0.0007095,2581.0,908.75,187.5,0.8016924410999999,0.764474526075,0.16487021745,0.6829717159250001,0.378486029775,0.408555053175,-0.9495309293499999,0.08150281011999999,-0.104795299475,669.5,0.00911074578975,27.5,0.0,0.0,0.0,0.0,0.0
