Emotion Detection,Time
fear,2025-07-23 12:04:46
fear,2025-07-23 12:04:46
fear,2025-07-23 12:04:46
fear,2025-07-23 12:04:46
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
neutral,2025-07-23 12:04:47
sad,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
neutral,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
neutral,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
neutral,2025-07-23 12:04:47
neutral,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:47
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
neutral,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
surprise,2025-07-23 12:04:48
neutral,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:48
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
neutral,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
neutral,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:49
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
neutral,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
neutral,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:50
fear,2025-07-23 12:04:51
neutral,2025-07-23 12:04:51
neutral,2025-07-23 12:04:51
neutral,2025-07-23 12:04:51
neutral,2025-07-23 12:04:51
fear,2025-07-23 12:04:51
fear,2025-07-23 12:04:52
fear,2025-07-23 12:04:52
fear,2025-07-23 12:04:53
fear,2025-07-23 12:04:53
fear,2025-07-23 12:04:54
fear,2025-07-23 12:04:54
fear,2025-07-23 12:04:58
fear,2025-07-23 12:04:58
fear,2025-07-23 12:04:59
fear,2025-07-23 12:04:59
fear,2025-07-23 12:04:59
neutral,2025-07-23 12:04:59
neutral,2025-07-23 12:05:00
fear,2025-07-23 12:05:00
fear,2025-07-23 12:05:00
fear,2025-07-23 12:05:00
fear,2025-07-23 12:05:00
fear,2025-07-23 12:05:00
fear,2025-07-23 12:05:00
fear,2025-07-23 12:05:00
fear,2025-07-23 12:05:01
fear,2025-07-23 12:05:01
fear,2025-07-23 12:05:01
neutral,2025-07-23 12:05:01
fear,2025-07-23 12:05:01
fear,2025-07-23 12:05:02
fear,2025-07-23 12:05:02
neutral,2025-07-23 12:05:06
neutral,2025-07-23 12:05:06
neutral,2025-07-23 12:05:06
neutral,2025-07-23 12:05:06
neutral,2025-07-23 12:05:06
neutral,2025-07-23 12:05:06
neutral,2025-07-23 12:05:07
neutral,2025-07-23 12:05:07
neutral,2025-07-23 12:05:08
neutral,2025-07-23 12:05:08
neutral,2025-07-23 12:05:10
fear,2025-07-23 12:05:10
neutral,2025-07-23 12:05:10
fear,2025-07-23 12:05:10
neutral,2025-07-23 12:05:10
neutral,2025-07-23 12:05:10
neutral,2025-07-23 12:05:10
neutral,2025-07-23 12:05:10
neutral,2025-07-23 12:05:10
neutral,2025-07-23 12:05:10
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
sad,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
neutral,2025-07-23 12:05:11
fear,2025-07-23 12:05:12
neutral,2025-07-23 12:05:12
neutral,2025-07-23 12:05:12
neutral,2025-07-23 12:05:12
neutral,2025-07-23 12:05:12
neutral,2025-07-23 12:05:13
fear,2025-07-23 12:05:13
neutral,2025-07-23 12:05:15
neutral,2025-07-23 12:05:15
neutral,2025-07-23 12:05:15
neutral,2025-07-23 12:05:15
neutral,2025-07-23 12:05:16
neutral,2025-07-23 12:05:16
neutral,2025-07-23 12:05:17
neutral,2025-07-23 12:05:17
neutral,2025-07-23 12:05:17
