Emotion Detection,Time
angry,2025-07-15 13:43:01
angry,2025-07-15 13:43:01
angry,2025-07-15 13:43:02
neutral,2025-07-15 13:43:02
angry,2025-07-15 13:43:02
angry,2025-07-15 13:43:02
angry,2025-07-15 13:43:02
angry,2025-07-15 13:43:02
angry,2025-07-15 13:43:02
angry,2025-07-15 13:43:02
angry,2025-07-15 13:43:03
angry,2025-07-15 13:43:03
angry,2025-07-15 13:43:03
angry,2025-07-15 13:43:03
sad,2025-07-15 13:43:04
sad,2025-07-15 13:43:04
neutral,2025-07-15 13:43:04
neutral,2025-07-15 13:43:04
sad,2025-07-15 13:43:05
angry,2025-07-15 13:43:07
angry,2025-07-15 13:43:07
angry,2025-07-15 13:43:07
angry,2025-07-15 13:43:07
angry,2025-07-15 13:43:07
angry,2025-07-15 13:43:07
angry,2025-07-15 13:43:07
angry,2025-07-15 13:43:07
angry,2025-07-15 13:43:07
angry,2025-07-15 13:43:08
angry,2025-07-15 13:43:08
angry,2025-07-15 13:43:08
angry,2025-07-15 13:43:08
angry,2025-07-15 13:43:08
angry,2025-07-15 13:43:08
angry,2025-07-15 13:43:08
angry,2025-07-15 13:43:08
angry,2025-07-15 13:43:08
angry,2025-07-15 13:43:09
angry,2025-07-15 13:43:09
angry,2025-07-15 13:43:09
angry,2025-07-15 13:43:09
angry,2025-07-15 13:43:09
angry,2025-07-15 13:43:09
angry,2025-07-15 13:43:09
angry,2025-07-15 13:43:09
angry,2025-07-15 13:43:09
angry,2025-07-15 13:43:10
angry,2025-07-15 13:43:10
angry,2025-07-15 13:43:10
angry,2025-07-15 13:43:10
angry,2025-07-15 13:43:10
angry,2025-07-15 13:43:10
angry,2025-07-15 13:43:10
angry,2025-07-15 13:43:10
angry,2025-07-15 13:43:10
angry,2025-07-15 13:43:11
neutral,2025-07-15 13:43:11
angry,2025-07-15 13:43:11
angry,2025-07-15 13:43:11
angry,2025-07-15 13:43:11
angry,2025-07-15 13:43:11
angry,2025-07-15 13:43:11
angry,2025-07-15 13:43:11
angry,2025-07-15 13:43:12
angry,2025-07-15 13:43:12
angry,2025-07-15 13:43:12
angry,2025-07-15 13:43:12
neutral,2025-07-15 13:43:12
angry,2025-07-15 13:43:12
angry,2025-07-15 13:43:12
angry,2025-07-15 13:43:12
angry,2025-07-15 13:43:13
angry,2025-07-15 13:43:13
neutral,2025-07-15 13:43:13
angry,2025-07-15 13:43:13
angry,2025-07-15 13:43:13
angry,2025-07-15 13:43:14
angry,2025-07-15 13:43:14
angry,2025-07-15 13:43:14
angry,2025-07-15 13:43:14
angry,2025-07-15 13:43:14
angry,2025-07-15 13:43:14
angry,2025-07-15 13:43:14
