Timestamp,X,Y,Speed
2025-08-13 13:51:05.292,2736,327,353.5533905932738
2025-08-13 13:51:05.296,2739,330,1060.6601717798212
2025-08-13 13:51:05.301,2743,335,1280.6248474865697
2025-08-13 13:51:05.304,2745,337,942.8090415820634
2025-08-13 13:51:05.309,2748,343,1341.640786499874
2025-08-13 13:51:05.313,2751,348,1457.7379737113251
2025-08-13 13:51:05.316,2754,356,2848.001248439177
2025-08-13 13:51:05.320,2758,367,2926.1749776799065
2025-08-13 13:51:05.324,2760,373,1581.1388300841897
2025-08-13 13:51:05.328,2762,384,2795.084971874737
2025-08-13 13:51:05.332,2764,391,1820.0274723201294
2025-08-13 13:51:05.336,2765,402,2761.340254296815
2025-08-13 13:51:05.340,2767,411,2304.8861143232216
2025-08-13 13:51:05.344,2767,417,1500.0
2025-08-13 13:51:05.349,2767,426,1800.0
2025-08-13 13:51:05.352,2767,430,1333.3333333333333
2025-08-13 13:51:05.357,2766,437,1414.213562373095
2025-08-13 13:51:05.359,2762,444,4031.1288741492745
2025-08-13 13:51:05.363,2760,448,1118.033988749895
2025-08-13 13:51:05.367,2755,454,1952.5624189766634
2025-08-13 13:51:05.371,2750,460,1952.5624189766634
2025-08-13 13:51:05.379,2748,462,353.5533905932738
2025-08-13 13:51:05.381,2741,469,4949.747468305833
2025-08-13 13:51:05.385,2737,471,1118.033988749895
2025-08-13 13:51:05.389,2734,473,901.3878188659972
2025-08-13 13:51:05.393,2731,474,790.5694150420949
2025-08-13 13:51:05.397,2730,475,353.5533905932738
2025-08-13 13:51:05.401,2729,477,559.0169943749474
2025-08-13 13:51:05.405,2728,477,250.0
2025-08-13 13:51:05.409,2727,477,250.0
2025-08-13 13:51:05.413,2727,477,0.0
2025-08-13 13:51:05.507,2727,477,0.0
2025-08-13 13:51:05.520,2726,479,172.00522903844538
2025-08-13 13:51:05.524,2726,483,1000.0
2025-08-13 13:51:05.528,2725,489,1520.690632574555
2025-08-13 13:51:05.533,2724,497,1612.4515496597098
2025-08-13 13:51:05.536,2723,513,5343.739847293799
2025-08-13 13:51:05.540,2721,541,7017.8344238090995
2025-08-13 13:51:05.544,2718,570,7288.689868556626
2025-08-13 13:51:05.548,2711,609,9905.806378079475
2025-08-13 13:51:05.552,2704,654,11385.297536735701
2025-08-13 13:51:05.554,2694,702,24515.301344262523
2025-08-13 13:51:05.558,2687,742,10151.970252123476
2025-08-13 13:51:05.562,2671,796,14080.127840328723
2025-08-13 13:51:05.568,2650,854,10280.78034219409
2025-08-13 13:51:05.570,2624,909,30417.92234851026
2025-08-13 13:51:05.575,2596,955,10770.329614269007
