,Emotion Detection,Time
1838,neutral,2025-06-30 12:53:09.635404
1839,neutral,2025-06-30 12:53:09.851655
1840,neutral,2025-06-30 12:53:10.339784
1841,neutral,2025-06-30 12:53:10.550205
1842,neutral,2025-06-30 12:53:11.655568
1843,sad,2025-06-30 12:53:12.000637
1844,fear,2025-06-30 12:53:12.224654
1845,fear,2025-06-30 12:53:12.450597
1846,disgust,2025-06-30 12:53:12.665169
1847,fear,2025-06-30 12:53:13.562577
1848,fear,2025-06-30 12:53:13.737462
1849,fear,2025-06-30 12:53:13.960212
1850,sad,2025-06-30 12:53:14.166343
1851,sad,2025-06-30 12:53:14.369238
1852,sad,2025-06-30 12:53:14.567735
1853,sad,2025-06-30 12:53:14.733431
1854,fear,2025-06-30 12:53:14.931496
1855,sad,2025-06-30 12:53:15.171664
1856,fear,2025-06-30 12:53:15.391014
1857,sad,2025-06-30 12:53:15.625107
1858,sad,2025-06-30 12:53:15.833524
1859,disgust,2025-06-30 12:53:16.215350
1860,happy,2025-06-30 12:53:16.400384
1861,happy,2025-06-30 12:53:16.619064
1862,happy,2025-06-30 12:53:16.821688
1863,happy,2025-06-30 12:53:17.033413
1864,happy,2025-06-30 12:53:17.319196
1865,happy,2025-06-30 12:53:17.511222
1866,happy,2025-06-30 12:53:17.731907
1867,happy,2025-06-30 12:53:17.904193
1868,happy,2025-06-30 12:53:18.102322
1869,happy,2025-06-30 12:53:18.277128
1870,happy,2025-06-30 12:53:18.431516
1871,happy,2025-06-30 12:53:18.617249
1872,happy,2025-06-30 12:53:18.836793
1873,angry,2025-06-30 12:53:19.021541
1874,happy,2025-06-30 12:53:19.218538
1875,happy,2025-06-30 12:53:52.541734
1876,happy,2025-06-30 12:53:53.828734
1877,happy,2025-06-30 12:54:45.239779
1878,sad,2025-06-30 12:54:45.387728
1879,sad,2025-06-30 12:54:45.572001
1880,fear,2025-06-30 12:54:45.772643
1881,sad,2025-06-30 12:54:45.930374
1882,sad,2025-06-30 12:54:46.109280
1883,sad,2025-06-30 12:54:46.293148
1884,happy,2025-06-30 12:54:46.494507
1885,happy,2025-06-30 12:54:46.619504
1886,happy,2025-06-30 12:54:46.804076
1887,fear,2025-06-30 12:54:46.977729
1888,fear,2025-06-30 12:54:47.127919
1889,neutral,2025-06-30 12:55:11.479572
1890,neutral,2025-06-30 12:55:11.617046
1891,neutral,2025-06-30 12:55:11.753303
1892,angry,2025-06-30 12:55:11.917592
1893,neutral,2025-06-30 12:55:12.065520
1894,sad,2025-06-30 12:55:12.253266
1895,sad,2025-06-30 12:55:12.899055
1896,neutral,2025-06-30 12:55:13.049694
1897,neutral,2025-06-30 12:55:13.225538
1898,happy,2025-06-30 12:55:15.562394
1899,neutral,2025-06-30 12:55:15.749869
1900,neutral,2025-06-30 12:55:15.926088
1901,neutral,2025-06-30 12:55:16.093789
1902,neutral,2025-06-30 12:55:16.273659
1903,neutral,2025-06-30 12:55:16.503842
1904,neutral,2025-06-30 12:55:16.691597
1905,neutral,2025-06-30 12:55:16.885599
1906,neutral,2025-06-30 12:55:17.051899
1907,neutral,2025-06-30 12:55:17.239714
1908,fear,2025-06-30 12:55:17.442770
1909,neutral,2025-06-30 12:55:17.616328
1910,neutral,2025-06-30 12:55:17.804976
1911,neutral,2025-06-30 12:55:18.054422
1912,fear,2025-06-30 12:55:18.269131
1913,neutral,2025-06-30 12:55:18.433800
1914,neutral,2025-06-30 12:55:18.600291
1915,neutral,2025-06-30 12:55:18.778630
1916,neutral,2025-06-30 12:55:19.007682
1917,neutral,2025-06-30 12:55:19.185154
1918,neutral,2025-06-30 12:55:19.373125
1919,neutral,2025-06-30 12:55:19.567058
1920,sad,2025-06-30 12:55:19.768980
1921,neutral,2025-06-30 12:55:19.967589
1922,neutral,2025-06-30 12:55:20.135254
1923,neutral,2025-06-30 12:55:20.332177
1924,neutral,2025-06-30 12:55:20.493010
1925,neutral,2025-06-30 12:55:20.701061
1926,neutral,2025-06-30 12:55:20.886195
1927,neutral,2025-06-30 12:55:21.082726
1928,neutral,2025-06-30 12:55:21.258250
1929,neutral,2025-06-30 12:55:21.496361
1930,sad,2025-06-30 12:55:21.675762
1931,sad,2025-06-30 12:55:21.879417
1932,sad,2025-06-30 12:55:22.044491
1933,sad,2025-06-30 12:55:22.361568
1934,sad,2025-06-30 12:55:22.532802
1935,sad,2025-06-30 12:55:22.757677
1936,sad,2025-06-30 12:55:22.907185
1937,neutral,2025-06-30 12:55:23.169126
1938,neutral,2025-06-30 12:55:23.374851
1939,neutral,2025-06-30 12:55:23.601406
1940,neutral,2025-06-30 12:55:23.800477
1941,neutral,2025-06-30 12:55:24.041428
1942,neutral,2025-06-30 12:55:24.282687
1943,neutral,2025-06-30 12:55:24.528791
1944,fear,2025-06-30 12:55:24.741310
1945,neutral,2025-06-30 12:55:24.952255
1946,neutral,2025-06-30 12:55:25.184704
1947,neutral,2025-06-30 12:55:25.409324
1948,neutral,2025-06-30 12:55:25.641253
1949,neutral,2025-06-30 12:55:25.873862
1950,fear,2025-06-30 12:55:26.135023
1951,neutral,2025-06-30 12:55:26.364685
1952,sad,2025-06-30 12:55:26.582400
1953,sad,2025-06-30 12:55:26.824737
1954,neutral,2025-06-30 12:55:27.073260
1955,neutral,2025-06-30 12:55:27.325108
1956,neutral,2025-06-30 12:55:27.539515
1957,neutral,2025-06-30 12:55:27.800349
1958,neutral,2025-06-30 12:55:28.078129
1959,neutral,2025-06-30 12:55:28.303095
1960,neutral,2025-06-30 12:55:28.520683
1961,neutral,2025-06-30 12:55:28.735155
1962,neutral,2025-06-30 12:55:28.966307
1963,neutral,2025-06-30 12:55:29.193081
1964,sad,2025-06-30 12:55:29.425101
1965,neutral,2025-06-30 12:55:29.666833
1966,neutral,2025-06-30 12:55:29.929698
1967,neutral,2025-06-30 12:55:30.161325
1968,neutral,2025-06-30 12:55:30.352806
1969,neutral,2025-06-30 12:55:30.577712
1970,neutral,2025-06-30 12:55:30.842392
1971,sad,2025-06-30 12:55:31.168699
1972,neutral,2025-06-30 12:55:31.409586
1973,sad,2025-06-30 12:55:31.658948
1974,sad,2025-06-30 12:55:31.902994
1975,neutral,2025-06-30 12:55:32.099981
1976,neutral,2025-06-30 12:55:32.324921
1977,neutral,2025-06-30 12:55:32.610797
1978,neutral,2025-06-30 12:55:32.814047
1979,neutral,2025-06-30 12:55:33.050470
1980,neutral,2025-06-30 12:55:33.274806
1981,neutral,2025-06-30 12:55:33.543121
1982,neutral,2025-06-30 12:55:33.764688
1983,neutral,2025-06-30 12:55:33.973351
1984,neutral,2025-06-30 12:55:34.154541
1985,neutral,2025-06-30 12:55:34.403873
1986,fear,2025-06-30 12:55:34.589303
1987,neutral,2025-06-30 12:55:34.781023
1988,neutral,2025-06-30 12:55:34.966594
1989,neutral,2025-06-30 12:55:35.130370
1990,neutral,2025-06-30 12:55:35.300742
1991,neutral,2025-06-30 12:55:35.540609
1992,sad,2025-06-30 12:55:35.713848
1993,fear,2025-06-30 12:55:35.925801
1994,sad,2025-06-30 12:55:36.175029
1995,neutral,2025-06-30 12:55:36.413788
1996,sad,2025-06-30 12:55:36.713777
1997,sad,2025-06-30 12:55:36.989811
1998,sad,2025-06-30 12:55:37.190670
1999,neutral,2025-06-30 12:55:37.451409
2000,neutral,2025-06-30 12:55:37.645006
2001,neutral,2025-06-30 12:55:37.841366
2002,neutral,2025-06-30 12:55:38.063017
2003,sad,2025-06-30 12:55:38.254386
2004,neutral,2025-06-30 12:55:38.440453
2005,neutral,2025-06-30 12:55:38.649059
2006,sad,2025-06-30 12:55:38.841767
2007,sad,2025-06-30 12:55:39.041443
2008,neutral,2025-06-30 12:55:39.237106
2009,neutral,2025-06-30 12:55:39.435532
2010,neutral,2025-06-30 12:55:39.608621
2011,sad,2025-06-30 12:55:39.835938
2012,neutral,2025-06-30 12:55:40.011028
2013,neutral,2025-06-30 12:55:40.169250
2014,neutral,2025-06-30 12:55:40.340150
2015,neutral,2025-06-30 12:55:40.521936
2016,neutral,2025-06-30 12:55:40.724059
2017,neutral,2025-06-30 12:55:40.902533
2018,neutral,2025-06-30 12:55:41.083683
2019,neutral,2025-06-30 12:55:41.270626
2020,neutral,2025-06-30 12:55:41.468622
2021,neutral,2025-06-30 12:55:41.632875
2022,sad,2025-06-30 12:55:41.815817
2023,neutral,2025-06-30 12:55:41.978866
2024,neutral,2025-06-30 12:55:42.191603
2025,neutral,2025-06-30 12:55:42.369067
2026,neutral,2025-06-30 12:55:42.533344
2027,sad,2025-06-30 12:55:42.705539
2028,sad,2025-06-30 12:55:42.937408
2029,sad,2025-06-30 12:55:43.108896
2030,neutral,2025-06-30 12:55:43.270602
2031,neutral,2025-06-30 12:55:43.428155
2032,neutral,2025-06-30 12:55:43.609958
2033,neutral,2025-06-30 12:55:43.822138
2034,neutral,2025-06-30 12:55:44.012086
2035,neutral,2025-06-30 12:55:44.216980
2036,neutral,2025-06-30 12:55:44.383843
2037,neutral,2025-06-30 12:55:44.586917
2038,neutral,2025-06-30 12:55:44.774797
2039,neutral,2025-06-30 12:55:44.953827
2040,neutral,2025-06-30 12:55:45.129499
2041,neutral,2025-06-30 12:55:45.354204
2042,neutral,2025-06-30 12:55:45.521971
2043,neutral,2025-06-30 12:55:45.688344
2044,neutral,2025-06-30 12:55:45.869559
2045,neutral,2025-06-30 12:55:46.076362
2046,neutral,2025-06-30 12:55:46.245873
2047,surprise,2025-06-30 12:55:46.446545
2048,angry,2025-06-30 12:55:46.613458
2049,neutral,2025-06-30 12:55:46.791030
2050,neutral,2025-06-30 12:55:46.977603
2051,neutral,2025-06-30 12:55:47.161423
2052,fear,2025-06-30 12:55:47.345007
2053,sad,2025-06-30 12:55:47.530061
2054,neutral,2025-06-30 12:55:47.738310
2055,neutral,2025-06-30 12:55:47.909688
2056,sad,2025-06-30 12:55:48.084159
2057,neutral,2025-06-30 12:55:48.260809
2058,neutral,2025-06-30 12:55:48.482291
2059,neutral,2025-06-30 12:55:48.645799
2060,surprise,2025-06-30 12:55:48.823778
2061,neutral,2025-06-30 12:55:48.823778
2062,sad,2025-06-30 12:55:49.112656
2063,neutral,2025-06-30 12:55:49.328236
2064,sad,2025-06-30 12:55:49.512717
2065,neutral,2025-06-30 12:55:49.691421
2066,neutral,2025-06-30 12:55:49.907973
2067,neutral,2025-06-30 12:55:50.100013
2068,neutral,2025-06-30 12:55:50.292482
2069,neutral,2025-06-30 12:55:50.457975
2070,neutral,2025-06-30 12:55:50.664440
2071,neutral,2025-06-30 12:55:50.864946
2072,neutral,2025-06-30 12:55:51.034782
2073,sad,2025-06-30 12:55:51.239352
2074,neutral,2025-06-30 12:55:51.422632
2075,neutral,2025-06-30 12:55:51.653500
2076,neutral,2025-06-30 12:55:51.806623
2077,neutral,2025-06-30 12:55:51.987003
2078,neutral,2025-06-30 12:55:52.169948
2079,neutral,2025-06-30 12:55:52.376361
2080,neutral,2025-06-30 12:55:52.553176
2081,neutral,2025-06-30 12:55:52.751719
2082,neutral,2025-06-30 12:55:52.927897
2083,neutral,2025-06-30 12:55:53.130570
2084,neutral,2025-06-30 12:55:53.321749
2085,neutral,2025-06-30 12:55:53.495737
2086,neutral,2025-06-30 12:55:53.672602
2087,neutral,2025-06-30 12:55:53.863777
2088,neutral,2025-06-30 12:55:54.058794
2089,neutral,2025-06-30 12:55:54.226503
2090,neutral,2025-06-30 12:55:54.396263
2091,neutral,2025-06-30 12:55:54.580475
2092,neutral,2025-06-30 12:55:54.794064
2093,neutral,2025-06-30 12:55:54.959266
2094,neutral,2025-06-30 12:55:55.144676
2095,neutral,2025-06-30 12:55:55.303287
2096,neutral,2025-06-30 12:55:55.523029
2097,neutral,2025-06-30 12:55:55.709450
2098,neutral,2025-06-30 12:55:55.888655
2099,neutral,2025-06-30 12:55:56.068904
2100,neutral,2025-06-30 12:55:56.288315
2101,neutral,2025-06-30 12:55:56.484481
2102,neutral,2025-06-30 12:55:56.658903
2103,neutral,2025-06-30 12:55:56.852424
2104,neutral,2025-06-30 12:55:57.023129
2105,neutral,2025-06-30 12:55:57.222415
2106,neutral,2025-06-30 12:55:57.403477
2107,neutral,2025-06-30 12:55:57.581641
2108,neutral,2025-06-30 12:55:57.773813
2109,neutral,2025-06-30 12:55:57.975261
2110,neutral,2025-06-30 12:55:58.132995
2111,neutral,2025-06-30 12:55:58.308210
2112,neutral,2025-06-30 12:55:58.486630
2113,neutral,2025-06-30 12:55:58.718187
2114,neutral,2025-06-30 12:55:58.889461
2115,neutral,2025-06-30 12:55:59.072795
2116,neutral,2025-06-30 12:55:59.266512
2117,neutral,2025-06-30 12:55:59.474216
2118,neutral,2025-06-30 12:55:59.681443
2119,neutral,2025-06-30 12:55:59.883456
2120,neutral,2025-06-30 12:56:00.068367
2121,neutral,2025-06-30 12:56:00.262701
2122,neutral,2025-06-30 12:56:00.460602
2123,neutral,2025-06-30 12:56:00.649801
2124,neutral,2025-06-30 12:56:00.858275
2125,neutral,2025-06-30 12:56:01.039564
2126,neutral,2025-06-30 12:56:01.256131
2127,neutral,2025-06-30 12:56:01.439027
2128,neutral,2025-06-30 12:56:01.631577
2129,neutral,2025-06-30 12:56:01.817299
2130,neutral,2025-06-30 12:56:02.009299
2131,neutral,2025-06-30 12:56:02.201181
2132,neutral,2025-06-30 12:56:02.374261
2133,neutral,2025-06-30 12:56:02.597415
2134,neutral,2025-06-30 12:56:02.771677
2135,neutral,2025-06-30 12:56:02.967848
2136,neutral,2025-06-30 12:56:03.159479
2137,neutral,2025-06-30 12:56:03.353695
2138,neutral,2025-06-30 12:56:03.560246
2139,neutral,2025-06-30 12:56:03.751157
2140,neutral,2025-06-30 12:56:03.925518
2141,neutral,2025-06-30 12:56:04.135345
2142,neutral,2025-06-30 12:56:04.338705
2143,neutral,2025-06-30 12:56:04.514061
2144,neutral,2025-06-30 12:56:04.705388
2145,neutral,2025-06-30 12:56:04.876351
2146,neutral,2025-06-30 12:56:05.116763
2147,neutral,2025-06-30 12:56:05.303879
2148,neutral,2025-06-30 12:56:05.503651
2149,neutral,2025-06-30 12:56:05.709131
2150,neutral,2025-06-30 12:56:05.918211
2151,neutral,2025-06-30 12:56:06.108335
2152,neutral,2025-06-30 12:56:06.296173
2153,neutral,2025-06-30 12:56:06.503491
2154,neutral,2025-06-30 12:56:06.691056
2155,neutral,2025-06-30 12:56:06.884807
2156,neutral,2025-06-30 12:56:07.073504
2157,neutral,2025-06-30 12:56:07.283420
2158,neutral,2025-06-30 12:56:07.465878
2159,neutral,2025-06-30 12:56:07.663773
2160,neutral,2025-06-30 12:56:07.833493
2161,sad,2025-06-30 12:56:08.080956
2162,sad,2025-06-30 12:56:08.264654
2163,neutral,2025-06-30 12:56:08.428822
2164,neutral,2025-06-30 12:56:08.610537
2165,neutral,2025-06-30 12:56:08.809370
2166,neutral,2025-06-30 12:56:08.984349
2167,sad,2025-06-30 12:56:09.157542
2168,neutral,2025-06-30 12:56:09.321639
2169,neutral,2025-06-30 12:56:09.508717
2170,neutral,2025-06-30 12:56:09.721450
2171,neutral,2025-06-30 12:56:09.918313
2172,neutral,2025-06-30 12:56:10.100994
2173,neutral,2025-06-30 12:56:10.276378
2174,neutral,2025-06-30 12:56:10.512440
2175,neutral,2025-06-30 12:56:10.693470
2176,neutral,2025-06-30 12:56:10.875110
2177,neutral,2025-06-30 12:56:11.059384
2178,neutral,2025-06-30 12:56:11.279380
2179,neutral,2025-06-30 12:56:11.452949
2180,neutral,2025-06-30 12:56:11.634062
2181,neutral,2025-06-30 12:56:11.814292
2182,neutral,2025-06-30 12:56:12.009345
2183,neutral,2025-06-30 12:56:12.198274
2184,neutral,2025-06-30 12:56:12.405530
2185,neutral,2025-06-30 12:56:12.597439
2186,neutral,2025-06-30 12:56:12.796089
2187,neutral,2025-06-30 12:56:12.969033
2188,neutral,2025-06-30 12:56:13.182888
2189,neutral,2025-06-30 12:56:13.363570
2190,neutral,2025-06-30 12:56:13.570822
2191,neutral,2025-06-30 12:56:13.754222
2192,neutral,2025-06-30 12:56:13.932173
2193,neutral,2025-06-30 12:56:14.130063
2194,neutral,2025-06-30 12:56:14.355034
2195,neutral,2025-06-30 12:56:14.566956
2196,neutral,2025-06-30 12:56:14.751655
2197,neutral,2025-06-30 12:56:15.007309
2198,neutral,2025-06-30 12:56:15.190196
2199,neutral,2025-06-30 12:56:15.359975
2200,neutral,2025-06-30 12:56:15.554584
2201,neutral,2025-06-30 12:56:15.789410
2202,neutral,2025-06-30 12:56:15.977836
2203,neutral,2025-06-30 12:56:16.161737
2204,neutral,2025-06-30 12:56:16.331943
2205,neutral,2025-06-30 12:56:16.558319
2206,neutral,2025-06-30 12:56:16.741489
2207,neutral,2025-06-30 12:56:16.915424
2208,neutral,2025-06-30 12:56:17.115616
2209,neutral,2025-06-30 12:56:17.300499
2210,neutral,2025-06-30 12:56:17.546655
2211,neutral,2025-06-30 12:56:17.731093
2212,neutral,2025-06-30 12:56:17.918668
2213,neutral,2025-06-30 12:56:18.131909
2214,neutral,2025-06-30 12:56:18.345379
2215,neutral,2025-06-30 12:56:18.527015
2216,neutral,2025-06-30 12:56:18.722266
2217,neutral,2025-06-30 12:56:18.914836
2218,neutral,2025-06-30 12:56:19.124035
2219,neutral,2025-06-30 12:56:19.298956
2220,neutral,2025-06-30 12:56:19.483597
2221,neutral,2025-06-30 12:56:19.709183
2222,neutral,2025-06-30 12:56:19.897846
2223,neutral,2025-06-30 12:56:20.079833
2224,neutral,2025-06-30 12:56:20.261417
2225,neutral,2025-06-30 12:56:20.478361
2226,neutral,2025-06-30 12:56:20.642598
2227,neutral,2025-06-30 12:56:20.835912
2228,neutral,2025-06-30 12:56:21.029667
2229,neutral,2025-06-30 12:56:21.221470
2230,neutral,2025-06-30 12:56:21.428832
2231,neutral,2025-06-30 12:56:21.629382
2232,neutral,2025-06-30 12:56:21.842865
2233,neutral,2025-06-30 12:56:22.061201
2234,neutral,2025-06-30 12:56:22.254884
2235,neutral,2025-06-30 12:56:22.435544
2236,neutral,2025-06-30 12:56:22.627389
2237,neutral,2025-06-30 12:56:22.806982
2238,neutral,2025-06-30 12:56:23.012507
2239,neutral,2025-06-30 12:56:23.198988
2240,neutral,2025-06-30 12:56:23.383560
2241,neutral,2025-06-30 12:56:23.632089
2242,neutral,2025-06-30 12:56:23.806291
2243,neutral,2025-06-30 12:56:24.003441
2244,neutral,2025-06-30 12:56:24.175893
2245,neutral,2025-06-30 12:56:24.427762
2246,neutral,2025-06-30 12:56:24.595183
2247,neutral,2025-06-30 12:56:24.796700
2248,neutral,2025-06-30 12:56:24.976503
2249,neutral,2025-06-30 12:56:25.220911
2250,neutral,2025-06-30 12:56:25.427360
2251,sad,2025-06-30 12:56:25.622471
2252,neutral,2025-06-30 12:56:25.812708
2253,neutral,2025-06-30 12:56:26.053191
2254,neutral,2025-06-30 12:56:26.237500
2255,neutral,2025-06-30 12:56:26.428699
2256,neutral,2025-06-30 12:56:26.625308
2257,neutral,2025-06-30 12:56:26.855499
2258,sad,2025-06-30 12:56:27.036822
2259,neutral,2025-06-30 12:56:27.237058
2260,neutral,2025-06-30 12:56:27.475210
2261,neutral,2025-06-30 12:56:27.631954
2262,neutral,2025-06-30 12:56:27.850630
2263,neutral,2025-06-30 12:56:28.030824
2264,neutral,2025-06-30 12:56:28.249204
2265,neutral,2025-06-30 12:56:28.426463
2266,neutral,2025-06-30 12:56:28.615990
2267,neutral,2025-06-30 12:56:28.800538
2268,sad,2025-06-30 12:56:29.047195
2269,neutral,2025-06-30 12:56:29.225558
2270,neutral,2025-06-30 12:56:29.414186
2271,neutral,2025-06-30 12:56:29.617116
2272,neutral,2025-06-30 12:56:29.845828
2273,neutral,2025-06-30 12:56:30.035901
2274,neutral,2025-06-30 12:56:30.222161
2275,neutral,2025-06-30 12:56:30.422112
2276,neutral,2025-06-30 12:56:30.652238
2277,neutral,2025-06-30 12:56:30.826157
2278,sad,2025-06-30 12:56:31.025384
2279,neutral,2025-06-30 12:56:31.217305
2280,neutral,2025-06-30 12:56:31.440980
2281,neutral,2025-06-30 12:56:31.629320
2282,neutral,2025-06-30 12:56:31.840834
2283,neutral,2025-06-30 12:56:32.063405
2284,neutral,2025-06-30 12:56:32.243511
2285,sad,2025-06-30 12:56:32.424034
2286,neutral,2025-06-30 12:56:32.606678
2287,neutral,2025-06-30 12:56:32.834448
2288,neutral,2025-06-30 12:56:33.015708
2289,neutral,2025-06-30 12:56:33.221529
2290,neutral,2025-06-30 12:56:33.403484
2291,neutral,2025-06-30 12:56:33.583847
2292,neutral,2025-06-30 12:56:33.814756
2293,neutral,2025-06-30 12:56:33.987939
2294,neutral,2025-06-30 12:56:34.205527
2295,neutral,2025-06-30 12:56:34.417984
2296,neutral,2025-06-30 12:56:34.625782
2297,neutral,2025-06-30 12:56:34.786684
2298,neutral,2025-06-30 12:56:34.986012
2299,neutral,2025-06-30 12:56:35.200282
2300,neutral,2025-06-30 12:56:35.393735
2301,neutral,2025-06-30 12:56:35.583240
2302,neutral,2025-06-30 12:56:35.775511
2303,neutral,2025-06-30 12:56:36.000883
2304,neutral,2025-06-30 12:56:36.216874
2305,neutral,2025-06-30 12:56:36.397917
2306,neutral,2025-06-30 12:56:36.612466
2307,neutral,2025-06-30 12:56:36.815100
2308,neutral,2025-06-30 12:56:36.996776
2309,neutral,2025-06-30 12:56:37.165325
2310,neutral,2025-06-30 12:56:37.381967
2311,neutral,2025-06-30 12:56:37.580397
2312,neutral,2025-06-30 12:56:37.754902
2313,neutral,2025-06-30 12:56:37.938652
2314,sad,2025-06-30 12:56:38.170517
2315,neutral,2025-06-30 12:56:38.356600
2316,neutral,2025-06-30 12:56:38.538175
2317,neutral,2025-06-30 12:56:38.715321
2318,neutral,2025-06-30 12:56:38.932203
2319,sad,2025-06-30 12:56:39.132417
2320,neutral,2025-06-30 12:56:39.310714
2321,neutral,2025-06-30 12:56:39.546493
2322,sad,2025-06-30 12:56:39.789197
2323,neutral,2025-06-30 12:56:39.967195
2324,neutral,2025-06-30 12:56:40.191993
2325,neutral,2025-06-30 12:56:40.374939
2326,neutral,2025-06-30 12:56:40.592084
2327,neutral,2025-06-30 12:56:40.804678
2328,neutral,2025-06-30 12:56:41.002844
2329,neutral,2025-06-30 12:56:41.194462
2330,neutral,2025-06-30 12:56:41.418442
2331,neutral,2025-06-30 12:56:41.619786
2332,neutral,2025-06-30 12:56:41.816331
2333,neutral,2025-06-30 12:56:42.033998
2334,neutral,2025-06-30 12:56:42.226343
2335,neutral,2025-06-30 12:56:42.425881
2336,neutral,2025-06-30 12:56:42.628270
2337,neutral,2025-06-30 12:56:42.853486
2338,neutral,2025-06-30 12:56:43.033065
2339,neutral,2025-06-30 12:56:43.236837
2340,neutral,2025-06-30 12:56:43.428803
2341,neutral,2025-06-30 12:56:43.663034
2342,neutral,2025-06-30 12:56:43.846611
2343,sad,2025-06-30 12:56:44.039046
2344,neutral,2025-06-30 12:56:44.247574
2345,neutral,2025-06-30 12:56:44.463554
2346,neutral,2025-06-30 12:56:44.660320
2347,neutral,2025-06-30 12:56:44.864157
2348,neutral,2025-06-30 12:56:45.081166
2349,neutral,2025-06-30 12:56:45.255937
2350,neutral,2025-06-30 12:56:45.463185
2351,neutral,2025-06-30 12:56:45.687607
2352,neutral,2025-06-30 12:56:45.878489
2353,neutral,2025-06-30 12:56:46.071712
2354,neutral,2025-06-30 12:56:46.255642
2355,neutral,2025-06-30 12:56:46.489451
2356,neutral,2025-06-30 12:56:46.689051
2357,neutral,2025-06-30 12:56:46.875421
2358,neutral,2025-06-30 12:56:47.107005
2359,neutral,2025-06-30 12:56:47.311129
2360,neutral,2025-06-30 12:56:47.500033
2361,neutral,2025-06-30 12:56:47.697827
2362,neutral,2025-06-30 12:56:47.911187
2363,neutral,2025-06-30 12:56:48.108383
2364,neutral,2025-06-30 12:56:48.307332
2365,neutral,2025-06-30 12:56:48.489054
2366,neutral,2025-06-30 12:56:48.735970
2367,neutral,2025-06-30 12:56:48.921936
2368,neutral,2025-06-30 12:56:49.131642
2369,neutral,2025-06-30 12:56:49.312022
2370,neutral,2025-06-30 12:56:49.544088
